id	poem	meter	class	author	genre	satakam	satakam_te	meter_source	meter_confidence	meter_margin	verifier_valid	n_lines	seesa_tail	seesa_tail_abbr
pdy-Bhaktamandaara-028	ముదమొప్పార నిరంతరంబు బలవన్మోక్షప్రదామేయభా-\nస్వదుదలచ్ఛవదంఘ్రితామరససేవాసక్తచిత్తంబు దు-\nర్మదులం జేరునే పారిజాతసుమనోమత్తద్విరేఫంబు దా\nమదనోర్వీజము చెంతకుం జనునె రామా! భక్తమందారమా!	mattebhamu	vruttamu	కూచిమంచి జగన్నాథకవి	bhakti	Bhaktamandaara	భక్తమందారశతకము	site			false	4		
pdy-Bhaktamandaara-029	ఖండించున్ బహుజన్మసంచితచలద్గాఢోగ్రదోషావలిం\nజండప్రక్రియ శైలజావినుతభాస్వచ్చారుదివ్యన్మహో-\nద్దండశ్రీ భవదీయనామ మిలమీఁదన్ భూతభేతాళకూ-\nష్మాండవ్రాతఘనాఘనశ్వనన రామా! భక్తమందారమా!	saardulamu	vruttamu	కూచిమంచి జగన్నాథకవి	bhakti	Bhaktamandaara	భక్తమందారశతకము	site			false	4		
pdy-Bhaktamandaara-030	సారాసారకృపాకటాక్షమున నిచ్చల్ భూర్భువస్వః త్రిలో-\nకారూఢాఖిలజంతుజాలముల నెయ్యం బొప్పఁగాఁ బ్రోచు ని-\nన్నారాధించి సుఖింపలేక శిలలం బ్రార్థింతురెంతే నప-\nస్మారభ్రాంతిమదాత్మమూఢు లిల రామా! భక్తమందారమా!	saardulamu	vruttamu	కూచిమంచి జగన్నాథకవి	bhakti	Bhaktamandaara	భక్తమందారశతకము	site			false	4		
pdy-Bhaktamandaara-032	ధర్మంబంచు నధర్మమంచుఁ గడుమిథ్యాలీల లేపారఁగా\nనిర్మాణం బొనరించి ప్రాణులను నిర్నిద్రప్రభావంబులన్\nబేర్మిం జెందఁగఁ జేసి యంత్రకుగతిన్ బిట్టూరకే త్రిప్పు నీ\nమర్మం బెవ్వ రెఱుంగఁగాఁ గలరు? రామా! భక్తమందారమా!	saardulamu	vruttamu	కూచిమంచి జగన్నాథకవి	bhakti	Bhaktamandaara	భక్తమందారశతకము	site			false	4		
pdy-Bhaktamandaara-034	సందేహింపక కొంచకెప్పుడు హృదబ్జాతంబులో భక్తి నీ\nయందంబై తగుమూర్తి నిల్పికొని యత్యాసక్తి సేవించువాఁ\nడొందుం గుప్పున వాంఛితార్థములు బాగొప్పారు వందారు స-\nన్మందారంబవు గావె నీ వరయ, రామా! భక్తమందారమా!	saardulamu	vruttamu	కూచిమంచి జగన్నాథకవి	bhakti	Bhaktamandaara	భక్తమందారశతకము	site			false	4		
pdy-Bhaktamandaara-035	అరిషడ్వర్గముఁ బాఱఁద్రోలి సకలవ్యామోహముల్ వీడి సు-\nస్థిరయోగాంతరదృష్టి మీ చరణముల్ సేవించు పుణ్యాత్మకుల్\nవరవైకుంఠపురాంతరాళమున భాస్వల్లీలలన్ ముక్తి తా-\nమరసాక్షీరతికేలిఁ జొక్కుదురు రామా! భక్తమందారమా!	mattebhamu	vruttamu	కూచిమంచి జగన్నాథకవి	bhakti	Bhaktamandaara	భక్తమందారశతకము	site			true	4		
pdy-Bhaktamandaara-037	ప్రాణివ్యూహలలాటభాగముల లీలాలోలచిత్తంబునన్\nపాణీకోకిలవాణినాథుఁడు లిఖింపంబొల్చు భాగ్యాక్షర-\nశ్రేణిం బెంపఁ గరంబె యెవ్వరికి సంసిద్ధంబు స్వారాట్ఛిరో-\nమాణిక్యస్ఫురదంఘ్రితామరస రామా! భక్తమందారమా!	saardulamu	vruttamu	కూచిమంచి జగన్నాథకవి	bhakti	Bhaktamandaara	భక్తమందారశతకము	site			false	4		
pdy-Bhaktamandaara-039	మొదలంజేసిన పుణ్యపాపములు సన్మోదాతిఖేదంబులై\nయదన న్వచ్చి భుజింపఁ బాలుపడు నాహా! యెవ్వరి న్వేఁడిన\nన్వదలంజాల వవెన్నిచందములఁ దా వారింపఁ జింతించినన్\nమదనారాతికినైనఁ దథ్యమిది రామా! భక్తమందారమా!	mattebhamu	vruttamu	కూచిమంచి జగన్నాథకవి	bhakti	Bhaktamandaara	భక్తమందారశతకము	site			true	4		
pdy-Bhaktamandaara-040	ఇందందున్ సుఖమీయఁజాలని మహాహేయార్థసంసారఘో-\nరాంధూబృందనిబద్ధులై సతతమన్యాయప్రచారంబులన్\nగ్రిందున్మీఁదును గానకెంతయును రక్తిన్ ధాత్రి వర్తింతురౌ\nమందుల్ సుందరమందహాసముఖ రామా! భక్తమందారమా!	saardulamu	vruttamu	కూచిమంచి జగన్నాథకవి	bhakti	Bhaktamandaara	భక్తమందారశతకము	site			false	4		
pdy-Bhaktamandaara-042	నరుఁడెల్లప్పుడు నాజవంజవభరానమ్రాత్ముఁడై యున్నఁగా-\nని రహస్యంబుగ నీ పదద్వయము ధ్యానింపన్ వలెన్ భక్తితో\nబరమానందసుధాసారనుభవలిప్సాబుద్ధియై నుర్విఁ గు-\nమ్మరిపుర్వుం బలెఁ బంకదూరగతి రామా! భక్తమందారమా!	mattebhamu	vruttamu	కూచిమంచి జగన్నాథకవి	bhakti	Bhaktamandaara	భక్తమందారశతకము	site			false	4		
pdy-Bhaktamandaara-043	దానం బాభరణంబు హస్తమునకు దద్‍జ్ఞానికి న్నీపద-\nధ్యానం బాభరణంబు భూసురున కత్యంతంబ గంగానదీ-\nస్నానం బాభరణంబు భూతలమునన్ నాడెంపుటిల్లాలికిన్\nమానం బాభరణంబు తథ్యమిది రామా! భక్తమందారమా!	saardulamu	vruttamu	కూచిమంచి జగన్నాథకవి	bhakti	Bhaktamandaara	భక్తమందారశతకము	site			false	4		
