padyam_id	meter	meter_class	satakam	split	input	input_valid	reference	violated	violated_raw	edit.pos	edit.old	edit.new	edit.direction	edit.line	edit.akshara	edit.word	edit.attested	violation.paada	violation.gana	violation.akshara	violation.observed	violation.aksharas	id	edit	violation
pdy-kandamu-0125	kandamu	jaathi	""	train	తనకును విద్యాభ్యాసం\nబును జేసిన వానికన్న బొలుపుఁగ బదిరె\nట్లను దూఁగూఁ దండ్రి, వానికి\nజననియుఁ బదిరెట్లు తూఁగు జగతి కుమారా!	false	తనకును విద్యాభ్యాసం\nబును జేసిన వానికన్న బొలుపుఁగ బదిరె\nట్లను దూఁగుఁ దండ్రి, వానికి\nజననియుఁ బదిరెట్లు తూఁగు జగతి కుమారా!	["seq"]	["seq"]	65	ు	ూ	lengthen	2	3	దూఁగూఁ	false	2	2	29	|U||	["డ్రి","వా","ని","కి"]	pdy-r-00183		
pdy-kandamu-0131	kandamu	jaathi	""	train	లోకులు తనుఁ గొనీయాడ వి\nవేకి యదియు నింద గాక విననొల్లఁడు సు\nశ్లోకుల చరితం బిట్టిది\nచేకొనవలె నట్టి నడత చిన్ని కుమారా!	false	లోకులు తనుఁ గొనియాడ వి\nవేకి యదియు నింద గాక విననొల్లఁడు సు\nశ్లోకుల చరితం బిట్టిది\nచేకొనవలె నట్టి నడత చిన్ని కుమారా!	["seq"]	["seq"]	15	ి	ీ	lengthen	0	6	గొనీయాడ	false	0	1	3	|||U	["త","ను","గొ","నీ"]	pdy-r-00184		
pdy-kandamu-0133	kandamu	jaathi	""	dev	వగవకు గడిచిన దానికిఁ\nబొగడకు దుర్మతుల నెపుడు, పొసగని పనీకై\nయొగి దీనత నొందకుమీ\nతగ దైవగతిం బొసంగు ధరను గుమారా!	false	వగవకు గడిచిన దానికిఁ\nబొగడకు దుర్మతుల నెపుడు, పొసగని పనికై\nయొగి దీనత నొందకుమీ\nతగ దైవగతిం బొసంగు ధరను గుమారా!	["seq"]	["seq"]	54	ి	ీ	lengthen	1	16	పనీకై	false	1	4	26	|UU	["ప","నీ","కై"]	pdy-r-00185		
pdy-kandamu-0137	kandamu	jaathi	""	dev	ఒరు లెవ్వరేని దనతోఁ\nబరిభాషించినను మేలు పలూకవలయు సా\nదరము గల చోటఁ గీడు\nన్గరము నొనర్పంగరాదు గదర! కుమారా!	false	ఒరు లెవ్వరేని దనతోఁ\nబరిభాషించినను మేలు పలుకవలయు సా\nదరము గల చోటఁ గీడు\nన్గరము నొనర్పంగరాదు గదర! కుమారా!	["seq"]	["seq"]	41	ు	ూ	lengthen	1	10	పలూకవలయు	false	1	3	18	|U||	["ప","లూ","క","వ"]	pdy-r-00186		
pdy-kandamu-0138	kandamu	jaathi	""	train	సిరి చేర్చు బంధువుల నా\nసిరియే శుభముల నొసంగు చెలువులఁ గూర్చు\nన్‌ సిరియే గుణవంతుండని\nధరలోఁబోగడించునంచుఁ దలఁపు కుమారా!	false	సిరి చేర్చు బంధువుల నా\nసిరియే శుభముల నొసంగు చెలువులఁ గూర్చు\nన్‌ సిరియే గుణవంతుండని\nధరలోఁబొగడించునంచుఁ దలఁపు కుమారా!	["seq"]	["corr","seq"]	89	ొ	ో	lengthen	3	3	ధరలోఁబోగడించునంచుఁ	false	3	1	37	U|U|	["బో","గ","డిం","చు"]	pdy-r-00187		
pdy-kandamu-0139	kandamu	jaathi	""	train	ఆకులతఁబడకు మాపద,\nనేకతమునఁ జనకూ త్రోవ, నింతికిఁదగు నం\nతే కాని చన వొసంగకు,\nలోకులు నిన్నెన్న సుగుణ లోల! కుమారా!	false	ఆకులతఁబడకు మాపద,\nనేకతమునఁ జనకు త్రోవ, నింతికిఁదగు నం\nతే కాని చన వొసంగకు,\nలోకులు నిన్నెన్న సుగుణ లోల! కుమారా!	["seq"]	["corr","seq"]	29	ు	ూ	lengthen	1	7	జనకూ	false	1	2	17	UU|U	["కూ","త్రో","వ","నిం"]	pdy-r-00188		
pdy-kandamu-0140	kandamu	jaathi	""	train	తనదు కులాంగన యాలో\nచనమున మంత్రియును భుక్తి సమయంబునఁ దా\nజననియు రతిలో రంభా\nవనజేక్షణ యయినఁ బుణ్య వశమూ కుమారా!	false	తనదు కులాంగన యాలో\nచనమున మంత్రియును భుక్తి సమయంబునఁ దా\nజననియు రతిలో రంభా\nవనజేక్షణ యయినఁ బుణ్య వశము కుమారా!	["seq"]	["seq"]	96	ు	ూ	lengthen	3	12	వశమూ	false	3	4	47	|UU	["కు","మా","రా"]	pdy-r-00189		
pdy-kandamu-0141	kandamu	jaathi	""	train	మనుజుఁడు సభ్యుఁడు దానై\nగనియున్న యధార్థమెల్ల గానని యట్లా\nమనుజుండు పలుకకున్నను\nఘనమగు పాతకము నాఁడు గనును గుమారా!	true	మనుజుఁడు సభ్యుఁడు దానై\nగనియున్న యధార్థమెల్ల గానని యట్లా\nమనుజుండు పలుకకున్నను\nఘనమగు పాతకము నాఁడు గనును గుమారా!	[]	[]														pdy-r-00190		
pdy-kandamu-0144	kandamu	jaathi	""	train	తనుజులను గురుల వృద్ధుల\nజననీ జనకులను సాధు జనుల నెఁవడు దా\nఘనూఁడయ్యుఁ బ్రోవఁడో యా\nజనుఁడే జీవన్మృతుండు జగతిఁ గుమారా!	false	తనుజులను గురుల వృద్ధుల\nజననీ జనకులను సాధు జనుల నెఁవడు దా\nఘనుఁడయ్యుఁ బ్రోవఁడో యా\nజనుఁడే జీవన్మృతుండు జగతిఁ గుమారా!	["seq"]	["corr","seq"]	58	ు	ూ	lengthen	2	1	ఘనూఁడయ్యుఁ	false	2	0	28	|UU|	["ఘ","నూ","డ","య్యు"]	pdy-r-00191		
pdy-kandamu-0146	kandamu	jaathi	""	test	పాపపుఁబని మదిఁ దలఁపకు,\nచేపట్టినవారీ విడువఁ జేయకు, కీడు\nన్‌ లోపలఁ దలఁపకు, క్రూరుల\nప్రాపును మది నమ్మఁబోకు రహిని గుమారా!	false	పాపపుఁబని మదిఁ దలఁపకు,\nచేపట్టినవారి విడువఁ జేయకు, కీడు\nన్‌ లోపలఁ దలఁపకు, క్రూరుల\nప్రాపును మది నమ్మఁబోకు రహిని గుమారా!	["seq"]	["seq"]	34	ి	ీ	lengthen	1	5	చేపట్టినవారీ	false	1	2	16	U|||	["రీ","వి","డు","వ"]	pdy-r-00192		
pdy-kandamu-0147	kandamu	jaathi	""	test	జగడంబు లాడుచోటను\nమగువలు వసియించుచోట మదగజము దరి\nన్‌ బగతుండు తిరుగుచోట\nన్‌ మగిడీ చనఁగవలయుఁ జలము మాని గుమారా!	false	జగడంబు లాడుచోటను\nమగువలు వసియించుచోట మదగజము దరి\nన్‌ బగతుండు తిరుగుచోట\nన్‌ మగిడి చనఁగవలయుఁ జలము మాని గుమారా!	["seq"]	["corr","seq"]	77	ి	ీ	lengthen	3	2	మగిడీ	false	3	3	46	|U||	["ము","మా","ని","గు"]	pdy-r-00193		
pdy-kandamu-0153	kandamu	jaathi	""	train	ధరణీజాతము లే యే\nతరి నెట్లెట్లను ఫలించుఁ దగనటు పూర్వా\nచరణ ఫలంబు ననుభవమూఁ\nగరమనుభవనీయ మగును గాదె? కుమారా!	false	ధరణీజాతము లే యే\nతరి నెట్లెట్లను ఫలించుఁ దగనటు పూర్వా\nచరణ ఫలంబు ననుభవముఁ\nగరమనుభవనీయ మగును గాదె? కుమారా!	["seq"]	["seq"]	69	ు	ూ	lengthen	2	10	ననుభవమూఁ	false	2	2	30	|||U	["ను","భ","వ","మూ"]	pdy-r-00194		
